Date,Crop,Unit,Price
2023-11-26,Mungbean,₹/quintal,6948.92
2023-11-27,Kidneybeans,₹/quintal,8493.44
2023-11-27,Mothbeans,₹/quintal,5766.8
2023-11-27,Jute,₹/quintal,5927.2
2023-11-27,Cotton,₹/quintal,7131.47
2023-11-27,Pigeonpeas,₹/quintal,6580.68
2023-11-27,Maize,₹/quintal,1948.21
2023-11-28,Muskmelon,₹/kg,41.8
2023-11-28,Mungbean,₹/quintal,7951.73
2023-11-28,Watermelon,₹/kg,12.84
2023-11-28,Mungbean,₹/quintal,7717.19
2023-11-28,Cotton,₹/quintal,7377.08
2023-11-29,Lentil,₹/quintal,6825.44
2023-11-29,Grapes,₹/kg,96.66
2023-11-29,Cotton,₹/quintal,8519.98
2023-11-29,Coconut,₹/100 pieces,1600.37
2023-11-29,Blackgram,₹/quintal,6388.96
2023-11-30,Apple,₹/kg,128.56
2023-11-30,Pomegranate,₹/kg,82.6
2023-11-30,Grapes,₹/kg,102.28
2023-11-30,Pigeonpeas,₹/quintal,7097.33
2023-11-30,Papaya,₹/kg,41.45
2023-11-30,Pomegranate,₹/kg,90.06
2023-11-30,Pomegranate,₹/kg,140.46
2023-11-30,Blackgram,₹/quintal,7932.37
2023-12-01,Pigeonpeas,₹/quintal,7431.44
2023-12-01,Rice,₹/quintal,2523.64
2023-12-01,Cotton,₹/quintal,7786.16
2023-12-01,Cotton,₹/quintal,8821.3
2023-12-01,Apple,₹/kg,99.2
2023-12-01,Papaya,₹/kg,26.43
2023-12-02,Mungbean,₹/quintal,7219.31
2023-12-02,Coconut,₹/100 pieces,2727.55
2023-12-02,Lentil,₹/quintal,5995.54
2023-12-02,Mango,₹/kg,100.41
2023-12-02,Blackgram,₹/quintal,7640.6
2023-12-03,Jute,₹/quintal,5403.96
2023-12-03,Jute,₹/quintal,5549.35
2023-12-03,Watermelon,₹/kg,10.39
2023-12-03,Pigeonpeas,₹/quintal,6443.1
2023-12-03,Pigeonpeas,₹/quintal,7810.07
2023-12-03,Blackgram,₹/quintal,7893.87
2023-12-03,Banana,₹/kg,15.12
2023-12-04,Lentil,₹/quintal,5732.81
2023-12-04,Apple,₹/kg,115.9
2023-12-04,Kidneybeans,₹/quintal,8101.25
2023-12-04,Pigeonpeas,₹/quintal,7530.2
2023-12-04,Watermelon,₹/kg,13.5
2023-12-04,Lentil,₹/quintal,6659.49
2023-12-04,Watermelon,₹/kg,16.88
2023-12-05,Mungbean,₹/quintal,6817.29
2023-12-05,Chickpea,₹/quintal,4712.52
2023-12-05,Orange,₹/kg,45.3
2023-12-05,Mango,₹/kg,44.68
2023-12-05,Kidneybeans,₹/quintal,8551.32
2023-12-05,Grapes,₹/kg,60.32
2023-12-05,Apple,₹/kg,109.6
2023-12-06,Kidneybeans,₹/quintal,7257.33
2023-12-06,Muskmelon,₹/kg,24.5
2023-12-06,Jute,₹/quintal,5846.85
2023-12-07,Cotton,₹/quintal,8939.56
2023-12-07,Banana,₹/kg,27.35
2023-12-07,Grapes,₹/kg,61.17
2023-12-07,Blackgram,₹/quintal,7173.2
2023-12-07,Watermelon,₹/kg,10.19
2023-12-08,Jute,₹/quintal,4628.15
2023-12-08,Lentil,₹/quintal,5565.8
2023-12-08,Papaya,₹/kg,25.93
2023-12-08,Maize,₹/quintal,1911.06
2023-12-08,Watermelon,₹/kg,16.95
2023-12-09,Papaya,₹/kg,34.81
2023-12-09,Maize,₹/quintal,2013.5
2023-12-09,Kidneybeans,₹/quintal,7053.99
2023-12-09,Muskmelon,₹/kg,32.29
2023-12-09,Orange,₹/kg,53.43
2023-12-10,Orange,₹/kg,60.42
2023-12-10,Watermelon,₹/kg,23.19
2023-12-10,Pomegranate,₹/kg,146.78
2023-12-10,Orange,₹/kg,64.94
2023-12-10,Muskmelon,₹/kg,33.11
2023-12-10,Watermelon,₹/kg,20.52
2023-12-10,Pigeonpeas,₹/quintal,6754.86
2023-12-11,Orange,₹/kg,38.31
2023-12-11,Cotton,₹/quintal,8853.87
2023-12-11,Watermelon,₹/kg,11.12
2023-12-11,Pigeonpeas,₹/quintal,7474.34
2023-12-11,Blackgram,₹/quintal,6134.14
2023-12-11,Maize,₹/quintal,2126.85
2023-12-12,Pigeonpeas,₹/quintal,7080.21
2023-12-12,Blackgram,₹/quintal,7636.07
2023-12-12,Coconut,₹/100 pieces,2483.7
2023-12-12,Apple,₹/kg,160.78
2023-12-12,Maize,₹/quintal,1913.44
2023-12-12,Pigeonpeas,₹/quintal,7643.85
2023-12-13,Jute,₹/quintal,5638.42
2023-12-13,Blackgram,₹/quintal,6595.06
2023-12-13,Mango,₹/kg,105.35
2023-12-13,Cotton,₹/quintal,8091.06
2023-12-14,Coconut,₹/100 pieces,2242.36
2023-12-14,Pigeonpeas,₹/quintal,6864.78
2023-12-14,Muskmelon,₹/kg,42.67
2023-12-15,Coffee,₹/kg,194.8
2023-12-15,Grapes,₹/kg,62.86
2023-12-15,Blackgram,₹/quintal,6499.61
2023-12-16,Mungbean,₹/quintal,7497.09
2023-12-16,Watermelon,₹/kg,18.56
2023-12-16,Coffee,₹/kg,364.67
2023-12-16,Pigeonpeas,₹/quintal,6343.18
2023-12-16,Pomegranate,₹/kg,89.3
2023-12-16,Coconut,₹/100 pieces,2543.33
2023-12-18,Mothbeans,₹/quintal,6987.3
2023-12-18,Banana,₹/kg,18.93
2023-12-18,Coconut,₹/100 pieces,1909.75
2023-12-18,Papaya,₹/kg,34.59
2023-12-18,Muskmelon,₹/kg,34.09
2023-12-18,Chickpea,₹/quintal,4845.88
2023-12-18,Chickpea,₹/quintal,5031.34
2023-12-19,Cotton,₹/quintal,7493.56
2023-12-19,Lentil,₹/quintal,6152.29
2023-12-19,Papaya,₹/kg,44.62
2023-12-19,Jute,₹/quintal,4808.22
2023-12-19,Pomegranate,₹/kg,86.39
2023-12-20,Banana,₹/kg,35.01
2023-12-20,Watermelon,₹/kg,24.61
2023-12-20,Kidneybeans,₹/quintal,7840.03
2023-12-20,Banana,₹/kg,32.26
2023-12-20,Coffee,₹/kg,182.63
2023-12-21,Blackgram,₹/quintal,6116.85
2023-12-21,Cotton,₹/quintal,7445.82
2023-12-21,Blackgram,₹/quintal,7159.94
2023-12-21,Coconut,₹/100 pieces,2999.66
2023-12-21,Pigeonpeas,₹/quintal,8477.48
2023-12-21,Kidneybeans,₹/quintal,9111.67
2023-12-22,Coconut,₹/100 pieces,1512.6
2023-12-22,Coffee,₹/kg,347.71
2023-12-22,Muskmelon,₹/kg,27.57
2023-12-22,Blackgram,₹/quintal,6800.91
2023-12-23,Cotton,₹/quintal,6858.97
2023-12-23,Lentil,₹/quintal,5797.49
2023-12-23,Cotton,₹/quintal,8259.44
2023-12-23,Maize,₹/quintal,2271.66
2023-12-23,Coconut,₹/100 pieces,2242.07
2023-12-23,Pomegranate,₹/kg,60.14
2023-12-23,Apple,₹/kg,117.7
2023-12-24,Pigeonpeas,₹/quintal,8316.67
2023-12-24,Kidneybeans,₹/quintal,8286.84
2023-12-24,Rice,₹/quintal,2600.42
2023-12-24,Maize,₹/quintal,1995.72
2023-12-24,Chickpea,₹/quintal,5438.5
2023-12-24,Mango,₹/kg,160.28
2023-12-24,Banana,₹/kg,22.3
2023-12-25,Maize,₹/quintal,1993.54
2023-12-25,Mothbeans,₹/quintal,5766.24
2023-12-26,Rice,₹/quintal,2183.19
2023-12-26,Kidneybeans,₹/quintal,8095.37
2023-12-26,Muskmelon,₹/kg,42.5
2023-12-26,Apple,₹/kg,139.53
2023-12-27,Rice,₹/quintal,2033.66
2023-12-27,Watermelon,₹/kg,24.59
2023-12-28,Watermelon,₹/kg,20.16
2023-12-28,Blackgram,₹/quintal,7676.31
2023-12-28,Coffee,₹/kg,296.85
2023-12-29,Mothbeans,₹/quintal,7128.21
2023-12-29,Pomegranate,₹/kg,78.09
2023-12-30,Blackgram,₹/quintal,7577.03
2023-12-30,Coffee,₹/kg,238.13
2023-12-30,Cotton,₹/quintal,6253.5
2023-12-30,Papaya,₹/kg,38.79
2023-12-31,Apple,₹/kg,101.17
2024-01-01,Grapes,₹/kg,112.12
2024-01-01,Rice,₹/quintal,2734.68
2024-01-01,Grapes,₹/kg,49.4
2024-01-01,Kidneybeans,₹/quintal,8924.53
2024-01-01,Blackgram,₹/quintal,6942.85
2024-01-01,Apple,₹/kg,150.75
2024-01-02,Grapes,₹/kg,71.07
2024-01-02,Rice,₹/quintal,2067.51
2024-01-02,Chickpea,₹/quintal,5346.51
2024-01-02,Coconut,₹/100 pieces,2335.81
2024-01-03,Coffee,₹/kg,306.03
2024-01-03,Coffee,₹/kg,157.39
2024-01-03,Coconut,₹/100 pieces,2358.7
2024-01-03,Papaya,₹/kg,22.46
2024-01-03,Chickpea,₹/quintal,5115.3
2024-01-04,Grapes,₹/kg,74.61
2024-01-04,Coconut,₹/100 pieces,2462.39
2024-01-05,Muskmelon,₹/kg,35.23
2024-01-05,Coffee,₹/kg,218.94
2024-01-05,Grapes,₹/kg,90.19
2024-01-06,Kidneybeans,₹/quintal,8039.53
2024-01-06,Watermelon,₹/kg,24.82
2024-01-06,Mungbean,₹/quintal,7102.94
2024-01-06,Banana,₹/kg,21.79
2024-01-06,Coffee,₹/kg,173.02
2024-01-06,Mothbeans,₹/quintal,6355.26
2024-01-06,Lentil,₹/quintal,6668.0
2024-01-06,Mungbean,₹/quintal,6660.22
2024-01-06,Grapes,₹/kg,45.8
2024-01-06,Pomegranate,₹/kg,110.98
2024-01-06,Jute,₹/quintal,4663.44
2024-01-07,Muskmelon,₹/kg,44.74
2024-01-07,Chickpea,₹/quintal,5295.54
2024-01-07,Pomegranate,₹/kg,114.6
2024-01-07,Lentil,₹/quintal,6305.57
2024-01-07,Chickpea,₹/quintal,4769.02
2024-01-08,Grapes,₹/kg,88.99
2024-01-08,Maize,₹/quintal,2066.25
2024-01-08,Pomegranate,₹/kg,124.08
2024-01-08,Maize,₹/quintal,2044.91
2024-01-08,Mungbean,₹/quintal,7491.75
2024-01-08,Maize,₹/quintal,2027.14
2024-01-08,Mango,₹/kg,79.51
2024-01-08,Pomegranate,₹/kg,75.12
2024-01-08,Lentil,₹/quintal,6597.88
2024-01-08,Mango,₹/kg,78.24
2024-01-09,Kidneybeans,₹/quintal,9280.36
2024-01-09,Pomegranate,₹/kg,99.69
2024-01-09,Grapes,₹/kg,103.32
2024-01-10,Chickpea,₹/quintal,4962.5
2024-01-11,Kidneybeans,₹/quintal,7570.86
2024-01-11,Jute,₹/quintal,4886.67
2024-01-11,Jute,₹/quintal,5580.76
2024-01-12,Mango,₹/kg,111.91
2024-01-12,Pomegranate,₹/kg,127.36
2024-01-12,Kidneybeans,₹/quintal,8582.41
2024-01-12,Blackgram,₹/quintal,6108.22
2024-01-13,Lentil,₹/quintal,6586.33
2024-01-13,Pomegranate,₹/kg,76.11
2024-01-13,Coconut,₹/100 pieces,2398.95
2024-01-13,Mango,₹/kg,158.76
2024-01-13,Jute,₹/quintal,5411.02
2024-01-13,Chickpea,₹/quintal,4645.41
2024-01-13,Mango,₹/kg,159.69
2024-01-13,Coffee,₹/kg,192.18
2024-01-14,Apple,₹/kg,165.07
2024-01-14,Kidneybeans,₹/quintal,8835.39
2024-01-14,Lentil,₹/quintal,6731.37
2024-01-14,Jute,₹/quintal,6052.02
2024-01-14,Cotton,₹/quintal,6987.93
2024-01-14,Watermelon,₹/kg,14.09
2024-01-15,Orange,₹/kg,66.51
2024-01-15,Jute,₹/quintal,5529.97
2024-01-15,Apple,₹/kg,153.2
2024-01-15,Pigeonpeas,₹/quintal,8275.07
2024-01-16,Kidneybeans,₹/quintal,8174.28
2024-01-16,Maize,₹/quintal,1976.58
2024-01-16,Maize,₹/quintal,1803.12
2024-01-16,Banana,₹/kg,31.35
2024-01-17,Pomegranate,₹/kg,140.93
2024-01-18,Pigeonpeas,₹/quintal,7118.71
2024-01-18,Coconut,₹/100 pieces,2933.57
2024-01-18,Chickpea,₹/quintal,5306.25
2024-01-18,Muskmelon,₹/kg,22.27
2024-01-18,Grapes,₹/kg,41.79
2024-01-18,Pigeonpeas,₹/quintal,6342.67
2024-01-19,Pigeonpeas,₹/quintal,7478.95
2024-01-20,Mungbean,₹/quintal,6552.69
2024-01-20,Watermelon,₹/kg,10.38
2024-01-20,Maize,₹/quintal,2199.23
2024-01-20,Coconut,₹/100 pieces,1885.24
2024-01-21,Banana,₹/kg,34.36
2024-01-21,Pomegranate,₹/kg,136.79
2024-01-21,Cotton,₹/quintal,6777.1
2024-01-21,Mango,₹/kg,97.16
2024-01-21,Pomegranate,₹/kg,135.56
2024-01-21,Mango,₹/kg,172.18
2024-01-22,Mothbeans,₹/quintal,5971.45
2024-01-22,Mango,₹/kg,165.28
2024-01-23,Blackgram,₹/quintal,6482.69
2024-01-23,Watermelon,₹/kg,16.94
2024-01-23,Lentil,₹/quintal,6134.12
2024-01-23,Apple,₹/kg,151.57
2024-01-23,Kidneybeans,₹/quintal,9236.23
2024-01-23,Muskmelon,₹/kg,40.88
2024-01-24,Rice,₹/quintal,2085.87
2024-01-24,Coffee,₹/kg,337.16
2024-01-24,Mungbean,₹/quintal,6889.53
2024-01-24,Maize,₹/quintal,1882.3
2024-01-24,Coconut,₹/100 pieces,2147.53
2024-01-24,Coffee,₹/kg,209.87
2024-01-25,Apple,₹/kg,133.18
2024-01-25,Mothbeans,₹/quintal,6794.88
2024-01-25,Lentil,₹/quintal,5523.13
2024-01-26,Kidneybeans,₹/quintal,7142.78
2024-01-26,Rice,₹/quintal,2202.37
2024-01-26,Apple,₹/kg,118.33
2024-01-27,Banana,₹/kg,25.98
2024-01-27,Cotton,₹/quintal,7366.18
2024-01-27,Mothbeans,₹/quintal,5866.3
2024-01-27,Kidneybeans,₹/quintal,7837.82
2024-01-27,Pigeonpeas,₹/quintal,6482.69
2024-01-28,Cotton,₹/quintal,6104.76
2024-01-28,Mungbean,₹/quintal,6612.28
2024-01-28,Chickpea,₹/quintal,4706.21
2024-01-29,Apple,₹/kg,146.39
2024-01-29,Watermelon,₹/kg,21.04
2024-01-29,Mungbean,₹/quintal,6549.89
2024-01-30,Kidneybeans,₹/quintal,8752.07
2024-01-30,Kidneybeans,₹/quintal,8750.0
2024-01-30,Banana,₹/kg,27.06
2024-01-31,Pigeonpeas,₹/quintal,7671.21
2024-01-31,Lentil,₹/quintal,6379.6
2024-01-31,Coffee,₹/kg,248.1
2024-02-01,Lentil,₹/quintal,6472.93
2024-02-01,Rice,₹/quintal,2484.75
2024-02-01,Apple,₹/kg,144.79
2024-02-02,Blackgram,₹/quintal,7421.61
2024-02-02,Mango,₹/kg,174.44
2024-02-02,Rice,₹/quintal,2177.48
2024-02-02,Pomegranate,₹/kg,77.44
2024-02-02,Coffee,₹/kg,233.22
2024-02-02,Grapes,₹/kg,54.59
2024-02-02,Chickpea,₹/quintal,4658.64
2024-02-03,Chickpea,₹/quintal,4869.33
2024-02-03,Mango,₹/kg,41.11
2024-02-03,Mungbean,₹/quintal,7839.28
2024-02-03,Kidneybeans,₹/quintal,8600.68
2024-02-03,Jute,₹/quintal,6275.12
2024-02-03,Mungbean,₹/quintal,6895.61
2024-02-03,Pomegranate,₹/kg,138.3
2024-02-04,Blackgram,₹/quintal,6928.68
2024-02-04,Banana,₹/kg,18.71
2024-02-04,Pigeonpeas,₹/quintal,7393.47
2024-02-04,Chickpea,₹/quintal,4599.81
2024-02-04,Coconut,₹/100 pieces,2848.81
2024-02-05,Jute,₹/quintal,4616.6
2024-02-05,Chickpea,₹/quintal,5444.02
2024-02-05,Jute,₹/quintal,5095.85
2024-02-06,Mungbean,₹/quintal,6807.78
2024-02-06,Watermelon,₹/kg,16.0
2024-02-06,Kidneybeans,₹/quintal,7528.94
2024-02-06,Chickpea,₹/quintal,5273.93
2024-02-06,Cotton,₹/quintal,6403.39
2024-02-06,Mothbeans,₹/quintal,5787.14
2024-02-06,Jute,₹/quintal,5434.99
2024-02-07,Kidneybeans,₹/quintal,7267.02
2024-02-07,Apple,₹/kg,110.41
2024-02-07,Orange,₹/kg,55.17
2024-02-08,Mango,₹/kg,125.33
2024-02-09,Kidneybeans,₹/quintal,8571.46
2024-02-09,Lentil,₹/quintal,5838.23
2024-02-09,Jute,₹/quintal,6199.61
2024-02-09,Cotton,₹/quintal,7586.84
2024-02-10,Mungbean,₹/quintal,7637.02
2024-02-10,Grapes,₹/kg,97.05
2024-02-10,Watermelon,₹/kg,14.47
2024-02-10,Rice,₹/quintal,2779.47
2024-02-10,Watermelon,₹/kg,10.86
2024-02-10,Orange,₹/kg,48.28
2024-02-10,Cotton,₹/quintal,6939.33
2024-02-10,Apple,₹/kg,115.71
2024-02-11,Blackgram,₹/quintal,6988.28
2024-02-12,Maize,₹/quintal,2158.77
2024-02-12,Orange,₹/kg,52.28
2024-02-12,Apple,₹/kg,179.43
2024-02-12,Grapes,₹/kg,84.3
2024-02-12,Banana,₹/kg,17.04
2024-02-12,Maize,₹/quintal,2101.7
2024-02-13,Lentil,₹/quintal,5706.78
2024-02-13,Maize,₹/quintal,1956.57
2024-02-14,Coffee,₹/kg,214.81
2024-02-14,Coffee,₹/kg,227.95
2024-02-14,Papaya,₹/kg,30.93
2024-02-14,Mothbeans,₹/quintal,7090.62
2024-02-15,Pigeonpeas,₹/quintal,7879.63
2024-02-15,Papaya,₹/kg,40.43
2024-02-15,Orange,₹/kg,43.14
2024-02-15,Mango,₹/kg,121.44
2024-02-15,Apple,₹/kg,98.04
2024-02-15,Maize,₹/quintal,1835.36
2024-02-15,Maize,₹/quintal,1836.51
2024-02-15,Lentil,₹/quintal,5837.33
2024-02-15,Mungbean,₹/quintal,7760.03
2024-02-15,Pigeonpeas,₹/quintal,6184.91
2024-02-16,Jute,₹/quintal,5091.83
2024-02-16,Muskmelon,₹/kg,21.05
2024-02-16,Coffee,₹/kg,245.91
2024-02-16,Jute,₹/quintal,4626.99
2024-02-17,Orange,₹/kg,54.93
2024-02-17,Mothbeans,₹/quintal,5570.05
2024-02-17,Orange,₹/kg,64.21
2024-02-17,Watermelon,₹/kg,15.33
2024-02-17,Papaya,₹/kg,49.25
2024-02-18,Maize,₹/quintal,2013.84
2024-02-18,Muskmelon,₹/kg,29.54
2024-02-18,Maize,₹/quintal,2090.95
2024-02-18,Pigeonpeas,₹/quintal,7334.32
2024-02-18,Kidneybeans,₹/quintal,8676.67
2024-02-19,Watermelon,₹/kg,10.07
2024-02-19,Lentil,₹/quintal,6158.28
2024-02-19,Papaya,₹/kg,37.47
2024-02-19,Grapes,₹/kg,56.51
2024-02-19,Banana,₹/kg,26.07
2024-02-19,Lentil,₹/quintal,6282.02
2024-02-19,Coconut,₹/100 pieces,1643.54
2024-02-20,Muskmelon,₹/kg,25.14
2024-02-20,Orange,₹/kg,59.11
2024-02-20,Mothbeans,₹/quintal,6231.22
2024-02-20,Papaya,₹/kg,28.55
2024-02-20,Mothbeans,₹/quintal,6999.95
2024-02-20,Chickpea,₹/quintal,4509.47
2024-02-21,Chickpea,₹/quintal,4669.7
2024-02-21,Coconut,₹/100 pieces,2077.04
2024-02-21,Orange,₹/kg,39.57
2024-02-21,Lentil,₹/quintal,6959.86
2024-02-22,Rice,₹/quintal,2308.11
2024-02-22,Mothbeans,₹/quintal,6889.5
2024-02-22,Blackgram,₹/quintal,6211.0
2024-02-23,Papaya,₹/kg,45.68
2024-02-23,Papaya,₹/kg,20.95
2024-02-23,Orange,₹/kg,61.63
2024-02-23,Mango,₹/kg,66.26
2024-02-24,Pomegranate,₹/kg,147.14
2024-02-24,Grapes,₹/kg,96.04
2024-02-24,Banana,₹/kg,29.98
2024-02-24,Papaya,₹/kg,28.34
2024-02-25,Coffee,₹/kg,227.24
2024-02-25,Grapes,₹/kg,50.69
2024-02-25,Cotton,₹/quintal,7179.38
2024-02-25,Banana,₹/kg,28.78
2024-02-25,Chickpea,₹/quintal,5242.28
2024-02-26,Papaya,₹/kg,33.81
2024-02-26,Pigeonpeas,₹/quintal,6574.8
2024-02-26,Pigeonpeas,₹/quintal,7062.57
2024-02-26,Orange,₹/kg,31.13
2024-02-26,Kidneybeans,₹/quintal,7728.92
2024-02-26,Chickpea,₹/quintal,5115.06
2024-02-26,Banana,₹/kg,31.36
2024-02-27,Kidneybeans,₹/quintal,9280.03
2024-02-27,Chickpea,₹/quintal,4695.37
2024-02-27,Blackgram,₹/quintal,6926.99
2024-02-27,Chickpea,₹/quintal,5371.24
2024-02-28,Blackgram,₹/quintal,6643.65
2024-02-28,Mango,₹/kg,107.98
2024-02-28,Rice,₹/quintal,2103.53
2024-02-28,Coffee,₹/kg,234.89
2024-02-28,Apple,₹/kg,128.21
2024-02-28,Maize,₹/quintal,2133.59
2024-02-29,Mothbeans,₹/quintal,7077.14
2024-02-29,Grapes,₹/kg,79.18
2024-02-29,Kidneybeans,₹/quintal,7597.83
2024-02-29,Watermelon,₹/kg,12.67
2024-03-01,Pigeonpeas,₹/quintal,7008.07
2024-03-01,Pigeonpeas,₹/quintal,6738.65
2024-03-01,Rice,₹/quintal,2427.9
2024-03-01,Lentil,₹/quintal,6872.39
2024-03-01,Grapes,₹/kg,52.86
2024-03-02,Muskmelon,₹/kg,34.59
2024-03-02,Blackgram,₹/quintal,7358.7
2024-03-02,Banana,₹/kg,17.13
2024-03-03,Pigeonpeas,₹/quintal,6828.91
2024-03-03,Mungbean,₹/quintal,6500.25
2024-03-03,Mango,₹/kg,85.79
2024-03-03,Muskmelon,₹/kg,43.33
2024-03-03,Jute,₹/quintal,5787.92
2024-03-04,Chickpea,₹/quintal,5447.8
2024-03-04,Muskmelon,₹/kg,22.33
2024-03-04,Chickpea,₹/quintal,4811.87
2024-03-04,Chickpea,₹/quintal,4784.67
2024-03-04,Kidneybeans,₹/quintal,7969.25
2024-03-05,Kidneybeans,₹/quintal,8191.07
2024-03-05,Kidneybeans,₹/quintal,7706.76
2024-03-05,Coffee,₹/kg,322.34
2024-03-05,Mungbean,₹/quintal,7123.24
2024-03-05,Rice,₹/quintal,2290.47
2024-03-05,Coffee,₹/kg,290.12
2024-03-06,Coffee,₹/kg,262.36
2024-03-06,Pigeonpeas,₹/quintal,8422.11
2024-03-06,Rice,₹/quintal,2221.56
2024-03-06,Coffee,₹/kg,223.25
2024-03-07,Banana,₹/kg,21.73
2024-03-07,Muskmelon,₹/kg,42.59
2024-03-07,Mungbean,₹/quintal,7749.38
2024-03-08,Mungbean,₹/quintal,7900.33
2024-03-08,Lentil,₹/quintal,6682.05
2024-03-08,Kidneybeans,₹/quintal,8804.36
2024-03-08,Chickpea,₹/quintal,5021.64
2024-03-08,Blackgram,₹/quintal,7293.0
2024-03-09,Blackgram,₹/quintal,7733.35
2024-03-09,Grapes,₹/kg,53.8
2024-03-09,Jute,₹/quintal,6015.08
2024-03-09,Apple,₹/kg,164.39
2024-03-09,Pigeonpeas,₹/quintal,7935.83
2024-03-09,Lentil,₹/quintal,6930.94
2024-03-09,Pigeonpeas,₹/quintal,6780.73
2024-03-10,Papaya,₹/kg,36.35
2024-03-10,Coconut,₹/100 pieces,2985.57
2024-03-10,Blackgram,₹/quintal,6575.61
2024-03-10,Apple,₹/kg,91.54
2024-03-10,Coffee,₹/kg,180.34
2024-03-10,Mango,₹/kg,142.65
2024-03-10,Watermelon,₹/kg,16.64
2024-03-11,Mango,₹/kg,95.53
2024-03-11,Mango,₹/kg,79.37
2024-03-11,Grapes,₹/kg,100.97
2024-03-11,Lentil,₹/quintal,6889.32
2024-03-12,Orange,₹/kg,35.34
2024-03-12,Watermelon,₹/kg,21.59
2024-03-13,Pigeonpeas,₹/quintal,8161.58
2024-03-14,Banana,₹/kg,35.6
2024-03-14,Coffee,₹/kg,157.63
2024-03-14,Watermelon,₹/kg,13.18
2024-03-15,Kidneybeans,₹/quintal,8712.68
2024-03-15,Lentil,₹/quintal,6611.24
2024-03-15,Jute,₹/quintal,5464.48
2024-03-15,Banana,₹/kg,20.21
2024-03-16,Mothbeans,₹/quintal,6965.59
2024-03-16,Orange,₹/kg,53.88
2024-03-16,Mango,₹/kg,50.35
2024-03-16,Kidneybeans,₹/quintal,9023.07
2024-03-16,Papaya,₹/kg,41.86
2024-03-16,Papaya,₹/kg,41.63
2024-03-17,Coffee,₹/kg,209.39
2024-03-17,Muskmelon,₹/kg,30.85
2024-03-17,Grapes,₹/kg,51.5
2024-03-17,Chickpea,₹/quintal,4524.73
2024-03-17,Pomegranate,₹/kg,107.99
2024-03-17,Papaya,₹/kg,30.71
2024-03-17,Pigeonpeas,₹/quintal,7006.29
2024-03-18,Lentil,₹/quintal,6644.57
2024-03-18,Blackgram,₹/quintal,7633.59
2024-03-18,Pomegranate,₹/kg,79.03
2024-03-18,Maize,₹/quintal,1993.22
2024-03-18,Mango,₹/kg,94.86
2024-03-18,Chickpea,₹/quintal,4799.73
2024-03-19,Pigeonpeas,₹/quintal,7412.79
2024-03-19,Pigeonpeas,₹/quintal,6919.5
2024-03-19,Lentil,₹/quintal,6998.12
2024-03-19,Papaya,₹/kg,47.75
2024-03-19,Papaya,₹/kg,39.78
2024-03-19,Pigeonpeas,₹/quintal,6186.05
2024-03-20,Maize,₹/quintal,1886.44
2024-03-20,Muskmelon,₹/kg,43.01
2024-03-20,Apple,₹/kg,135.72
2024-03-20,Lentil,₹/quintal,6283.52
2024-03-21,Coffee,₹/kg,307.55
2024-03-21,Apple,₹/kg,135.35
2024-03-21,Watermelon,₹/kg,16.67
2024-03-21,Watermelon,₹/kg,15.17
2024-03-22,Jute,₹/quintal,5534.86
2024-03-22,Lentil,₹/quintal,5525.06
2024-03-22,Chickpea,₹/quintal,4918.47
2024-03-23,Papaya,₹/kg,40.22
2024-03-23,Grapes,₹/kg,41.79
2024-03-23,Papaya,₹/kg,35.29
2024-03-23,Lentil,₹/quintal,6026.39
2024-03-23,Mango,₹/kg,163.65
2024-03-23,Coffee,₹/kg,269.83
2024-03-24,Lentil,₹/quintal,6884.33
2024-03-24,Watermelon,₹/kg,24.97
2024-03-25,Rice,₹/quintal,2355.29
2024-03-25,Kidneybeans,₹/quintal,8478.76
2024-03-25,Rice,₹/quintal,2299.31
2024-03-26,Lentil,₹/quintal,6993.89
2024-03-26,Lentil,₹/quintal,6936.02
2024-03-27,Mango,₹/kg,158.0
2024-03-27,Pomegranate,₹/kg,147.17
2024-03-27,Pigeonpeas,₹/quintal,7827.07
2024-03-27,Mothbeans,₹/quintal,6275.99
2024-03-27,Coffee,₹/kg,158.29
2024-03-27,Cotton,₹/quintal,7320.75
2024-03-27,Rice,₹/quintal,2790.9
2024-03-27,Jute,₹/quintal,4621.01
2024-03-28,Lentil,₹/quintal,6969.05
2024-03-28,Coffee,₹/kg,165.58
2024-03-28,Lentil,₹/quintal,6306.7
2024-03-29,Lentil,₹/quintal,6386.48
2024-03-29,Mothbeans,₹/quintal,7391.03
2024-03-29,Jute,₹/quintal,5965.64
2024-03-29,Muskmelon,₹/kg,34.02
2024-03-30,Jute,₹/quintal,5322.12
2024-03-30,Chickpea,₹/quintal,5389.7
2024-03-30,Watermelon,₹/kg,18.83
2024-03-30,Kidneybeans,₹/quintal,7001.46
2024-03-31,Grapes,₹/kg,95.78
2024-03-31,Watermelon,₹/kg,16.96
2024-03-31,Pigeonpeas,₹/quintal,7541.77
2024-03-31,Muskmelon,₹/kg,33.46
2024-03-31,Pomegranate,₹/kg,116.27
2024-03-31,Apple,₹/kg,97.69
2024-04-01,Banana,₹/kg,16.21
2024-04-01,Apple,₹/kg,113.02
2024-04-01,Maize,₹/quintal,1908.11
2024-04-02,Orange,₹/kg,52.89
2024-04-02,Coffee,₹/kg,213.63
2024-04-02,Apple,₹/kg,138.64
2024-04-02,Cotton,₹/quintal,7401.05
2024-04-02,Pigeonpeas,₹/quintal,6364.11
